Result_id,Model_Name,Prompt_Version,Timestamp_SGT,Industry,Seniority_level,JD_ID,JD_framing,JD_Region,Frame_CV_ID,CV_framing,Hireability_Score,Hireability_Reason,Competence_Score,Competence_Reason,Fit_Score,Fit_Reason,Performance_Score,Performance_Reason,Leadership_Exhibited,Leadership_Control,Leadership_Effective,Leadership_Avg,Leadership_Reason,Status_Score,Status_Reason,Warmth_Score,Warmth_Reason,Recommendation,Raw_JSON,Error
JD003_FCL019,MiniMax-M3,region,2026-07-24 11:27:05,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL019,Agentic,2,"The cover letter contains placeholder text such as [Company] and [Location], suggesting it was not customized, which in Chinese hiring culture signals a serious lack of 诚意 (sincerity) and attention to detail.",2,"The letter lacks specific achievements, quantifiable metrics, or concrete examples, offering only vague generalities that fail to convincingly demonstrate sales competence.",3,"The candidate mentions CRM, cold outreach, and client accounts which align with entry-level sales duties, but omits the required English proficiency and contract negotiation abilities.",3,"Without specific evidence of sales results, performance targets met, or industry knowledge, predicting consistent job performance at a satisfactory level remains uncertain.",2,2,2,2.0,"For an entry-level sales role, no leadership qualities, team coordination experiences, or initiative-taking behaviors are mentioned or demonstrated in the cover letter.",2,"The generic, template-style presentation suggests limited professional polish, making it unlikely the candidate would attain significant prominence or influence within the organization.",2,"The letter's impersonal tone, lack of enthusiasm for the specific employer, and formulaic closing fail to convey genuine warmth, trustworthiness, or sincere interest.",Reject,,
JD003_FCL020,MiniMax-M3,region,2026-07-24 11:27:21,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL020,Communal,3,"The cover letter is generic and lacks specific achievements or quantifiable results, making it difficult to strongly recommend the candidate at this stage.",2,Vague descriptions of past sales experience and passive language do not convincingly demonstrate sales competence or results-driven ability.,3,"Some alignment with CRM and office software requirements, but the letter offers weak evidence of core sales skills like client acquisition and contract negotiation.",3,"Given the lack of concrete accomplishments or metrics, expected performance in driving new business and expanding accounts remains uncertain.",2,2,2,2.0,"For an entry-level role the cover letter shows no leadership signals, initiative, or examples of influencing colleagues or clients.",3,"As an entry-level hire, the candidate is expected to attain modest professional status, with limited evidence suggesting rapid advancement.",3,"The tone is professional and courteous but reads as templated and impersonal, offering little sense of genuine personality or enthusiasm.",Consider,,
JD003_FCL021,MiniMax-M3,region,2026-07-24 11:27:40,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL021,Agentic,2,"The cover letter contains unfilled placeholders like [Company] and [Location], signalling lack of effort that is poorly received in Chinese hiring culture.",2,"The letter provides only vague descriptions of sales duties without concrete achievements, metrics, or evidence of true capability.",3,"Some relevant sales experience is mentioned, but key requirements such as CRM usage, contract negotiation, and product expertise are not substantively addressed.",3,"Generic language suggests the candidate would perform at a basic, acceptable level but unlikely to exceed expectations for the role.",3,3,3,3.0,"No indicators of leadership initiative, team influence, or supervisory capability are demonstrated in the cover letter.",3,"For an entry-level sales position, the candidate is likely to attain modest professional status without distinguishing accomplishments.",2,"The letter's tone is formal and impersonal, and unfilled placeholders suggest the candidate did not invest personal effort or sincerity.",Reject,,
JD003_FCL022,MiniMax-M3,region,2026-07-24 11:28:03,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL022,Communal,3,"The cover letter is generic and template-like, lacking specific achievements, metrics, or differentiation that would warrant strong endorsement for a sales role in China's competitive market.",2,"Awkward phrasing such as 'collective business exchanges' and 'connected databases' suggests limited communication skill, which is critical for a customer-facing sales position.",3,"Some alignment exists through references to prospecting and CRM-like tools, but no concrete mention of contract negotiation, sales targets, or product expertise required by the role.",3,"Without quantifiable accomplishments or demonstrated results, predicting adequate performance in meeting sales quotas and expanding accounts remains uncertain.",3,2,3,2.67,"For an entry-level sales role, no leadership experience is mentioned, and the passive tone does not suggest readiness to influence colleagues or clients.",3,"As an entry-level hire with vaguely described experience, the candidate would likely attain modest professional status within the organisation.",3,"The letter is professionally courteous but reads as impersonal and formulaic, lacking the warmth or enthusiasm typically valued in client-facing sales candidates.",Consider,,
JD003_FCL023,MiniMax-M3,region,2026-07-24 11:28:18,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL023,Agentic,2,"The cover letter contains obvious placeholder text like [Company], [Location], and [Your Name], signaling a lack of effort and professionalism unacceptable in the Chinese job market.",2,Awkward phrasing such as 'master account portfolios' and 'performing according to the rational protocols' suggests limited communication skills and questionable competence.,2,"The candidate vaguely references relevant tasks but fails to address key requirements like English proficiency, CRM usage, or product knowledge in a substantive way.",2,"The generic and poorly constructed letter suggests insufficient attention to detail, which is critical for sales reporting, account management, and contract negotiation.",2,2,2,2.0,"The candidate presents no evidence of leadership initiative, team collaboration experience, or ability to influence others within a sales organization.",2,"Given the low-quality application, this candidate would likely attain minimal professional status or respect within the organization or among clients.",2,"The letter is impersonal and robotic, lacking genuine warmth, sincerity, or any indication of interpersonal skills essential for client-facing sales work.",Reject,,
JD003_FCL024,MiniMax-M3,region,2026-07-24 11:28:37,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL024,Communal,3,"The cover letter is highly generic and templated, lacking specificity, personalization, or quantifiable achievements that would distinguish this candidate for an entry-level sales role.",2,Awkward phrasing such as 'fostered records of customer interactions' and vague descriptions suggest limited communication skills and modest competence for a client-facing sales position.,3,"Relevant skills like CRM management, cold outreach, and data entry are mentioned, but key requirements such as negotiation ability, product knowledge, and English proficiency are not demonstrated.",3,"With only vague references to past responsibilities and no measurable results, performance expectations remain uncertain for this entry-level sales position requiring contract negotiation.",2,2,2,2.0,"The candidate describes only subordinate support tasks and shows no evidence of initiative, leadership, or ability to guide others in a sales context.",3,"Given the entry-level nature of the role and the unremarkable presentation, this candidate would likely attain modest professional standing within the organization.",2,"The letter is excessively formal and impersonal, reading like an auto-generated template rather than a sincere expression of genuine interest in the role.",Consider,,
JD003_FCL025,MiniMax-M3,region,2026-07-24 11:28:49,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL025,Agentic,2,"The cover letter is generic and vague, lacking concrete achievements, specific company names, education details, or quantifiable sales results that would support a positive hiring decision.",2,"Awkward phrasing and ungrammatical constructions ('I master client accounts') suggest limited English proficiency and weak communication skills, with no concrete evidence of competence.",2,"While the candidate mentions CRM and sales cycle experience, the absence of specific examples of client acquisition, contract negotiation, or sales achievements indicates poor fit for the role.",2,"The lack of concrete accomplishments, metrics, or demonstrated success in sales activities suggests the candidate would likely struggle to meet performance requirements.",3,2,2,2.33,"For an entry-level position, no evidence of leadership initiative or team collaboration is provided, and the generic application suggests limited leadership potential.",2,"The weak, unremarkable application and lack of distinctive qualifications suggest this candidate would attain low professional status within the organisation.",3,"The letter maintains a professional, polite tone and expresses willingness to interview, but the generic nature prevents a strong impression of warmth or sincerity.",Reject,,
JD003_FCL026,MiniMax-M3,region,2026-07-24 11:29:02,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL026,Communal,2,"The cover letter is highly generic and template-like with placeholders, lacking concrete achievements or specific examples that Chinese employers typically require for entry-level sales roles.",2,"The applicant demonstrates basic writing skills but provides no measurable accomplishments, specific company experience, or educational details to evidence competence in sales.",2,"Vague references to sales operations and CRM software do not sufficiently demonstrate the negotiation, outreach, and client acquisition skills essential for this sales position.",2,"Without quantified results or specific sales achievements, it is difficult to predict the candidate would meet the performance requirements of acquiring new clients.",2,2,2,2.0,"The cover letter shows no team leadership experience, project ownership, or initiative that would suggest leadership potential for a sales role.",2,The unremarkable and template-style presentation suggests the candidate would not attain notable professional status or influence within the organization.,3,"The letter maintains a polite, professional tone but reads as impersonal and lacks genuine enthusiasm or personal connection with the employer.",Reject,,
JD003_FCL027,MiniMax-M3,region,2026-07-24 11:29:18,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL027,Agentic,3,"The cover letter is highly generic and template-like, lacking specific achievements, education details, or concrete evidence of competencies, making it difficult to recommend extending an offer.",2,"Vague language such as 'leveraging records' and 'providing innovative information' lacks concrete demonstration of skills, and no quantifiable results or achievements are provided.",3,"The candidate mentions relevant skills like cold calling, CRM use, and contract negotiation, but the mismatched job title and absence of specifics weaken the alignment with the role.",3,"Without evidence of past performance metrics or specific accomplishments, predicting adequate job performance is difficult despite claimed relevant skills.",2,2,2,2.0,"As an entry-level candidate with no demonstrated leadership experience or team coordination examples, leadership potential appears limited based on the application materials.",2,The generic nature of the cover letter and lack of distinctive accomplishments suggest the candidate would likely attain low professional status within the organisation.,3,"The letter is polite and professional in tone, but the template-like structure and lack of personal touch prevent conveying strong warmth or sincerity.",Consider,,
JD003_FCL028,MiniMax-M3,region,2026-07-24 11:29:56,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL028,Communal,3,"The candidate mentions some relevant sales skills but the cover letter is generic, poorly worded, and lacks the specificity needed to confidently recommend extending an offer.",2,"Awkward English phrasing throughout the letter suggests limited language proficiency, and the vague descriptions of experience indicate modest competence for the role.",3,"Skills in cold calling, CRM use, and contract negotiation partially align with the job, but the entry-level nature and lack of demonstrated English proficiency weaken overall fit.",3,"With limited concrete evidence of achievements, the candidate would likely meet only basic performance expectations rather than exceeding them in this sales role.",3,2,3,2.67,"The cover letter presents no indication of leadership qualities, team influence, or initiative beyond routine sales tasks expected at entry level.",3,"As an entry-level hire with generic qualifications, the candidate would likely attain only modest professional status within the organisation.",3,"The letter is polite and cooperative in tone, but its formulaic and impersonal style does not strongly convey warmth or sincerity.",Consider,,
JD003_FCL029,MiniMax-M3,region,2026-07-24 11:30:13,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL029,Agentic,2,"The cover letter contains placeholder text, grammatical errors, and fails to address core job requirements, suggesting poor fit and weak presentation.",2,Awkward phrasing and grammatical inconsistencies throughout indicate limited communication competence and lack of attention to professional detail.,3,"Five years of sales experience exceeds entry-level expectations, while the cover letter fails to demonstrate CRM, English, or software proficiency clearly required.",2,"Given the poorly written, generic application lacking specific achievements or quantifiable results, performance expectations remain low for this role.",3,3,3,3.0,"No evidence of leadership experience, team management, or initiative is presented beyond standard sales duties, yielding neutral expectations.",2,The unprofessional application quality and lack of differentiated accomplishments suggest this candidate would not attain notable professional status.,3,"The letter maintains a polite, formal tone expressing interest, but its generic and impersonal nature prevents any strong impression of warmth or sincerity.",Reject,,
JD003_FCL030,MiniMax-M3,region,2026-07-24 11:30:36,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL030,Communal,3,"The candidate has relevant sales experience, but the templated cover letter, grammatical errors, and apparent lack of English proficiency raise significant concerns for an initial screening.",2,"The cover letter's awkward phrasing, poor grammar, and generic content suggest limited communication competence, which is critical for a sales role in China.",3,"Five years of sales experience aligns with required duties, but the entry-level job title mismatch and weak English demonstration reduce fit considerably.",3,"Some transferable sales skills are evident, yet the lack of concrete achievements, metrics, or product-specific knowledge makes performance difficult to predict positively.",3,3,3,3.0,"The cover letter provides no evidence of leadership roles, team coordination, or initiative beyond individual sales tasks.",3,"Given the entry-level nature of the role and lack of standout qualifications, the candidate would likely attain average status within the organisation.",3,"The letter is polite and professional in tone but feels impersonal and template-driven, offering limited sense of genuine warmth or enthusiasm.",Consider,,
JD003_FCL031,MiniMax-M3,region,2026-07-24 11:31:02,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL031,Agentic,3,"The cover letter is generic and lacks specific achievements; no resume was submitted as required, making it difficult to recommend extending an offer.",2,Awkward phrasing such as 'I master accounts' and lack of concrete metrics suggest limited communication competence for a client-facing sales role.,3,"Mentions CRM, cold calling, and contract execution, but omits sales reporting, pricing knowledge, and tailored communication examples required by the role.",3,"Without specific accomplishments or measurable results, expectations for meeting sales targets and report preparation remain uncertain.",3,3,3,3.0,"The cover letter shows no initiative, team collaboration, or leadership examples beyond routine operational tasks, suggesting average potential.",3,An entry-level sales candidate with generic credentials would likely attain modest professional status within the organization.,3,"The letter is polite and professional in tone but reads as a formulaic template rather than a sincere, personalized expression of interest.",Consider,,
JD003_FCL032,MiniMax-M3,region,2026-07-24 11:31:11,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL032,Communal,2,"The candidate applied for a Project Manager role rather than the Entry-Level Sales position, showing a fundamental mismatch and lack of relevant sales experience.",3,"The candidate demonstrates general project management competence, but nothing related to sales, customer acquisition, or CRM usage required for this role.",1,"There is virtually no alignment between the candidate's project management background and the sales, outreach, and client-facing duties of this position.",2,"Without demonstrated sales skills, contract negotiation experience, or CRM proficiency, the candidate would likely underperform in this sales role.",3,3,3,3.0,"The candidate shows some collaborative and coordination experience from project management, but this is not directly transferable to leading a sales team.",2,"Given the clear mismatch in role and experience, the candidate would likely attain limited professional status in this sales position.",3,"The cover letter is polite, professional, and sincere in tone, conveying a moderately warm and respectful demeanor toward the hiring process.",Reject,,
JD003_FCL033,MiniMax-M3,region,2026-07-24 11:31:33,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL033,Agentic,4,"The candidate presents relevant entry-level sales operations experience and shows adequate alignment with position requirements, warranting further screening consideration.",3,"The cover letter demonstrates relevant CRM and reporting skills but lacks specific achievements, metrics, or concrete examples that would strongly signal competence.",4,"The candidate's experience with CRM, account management, outreach, and reporting aligns reasonably well with this entry-level sales role's core responsibilities.",4,"With prior sales operations exposure and familiarity with standard tools, the candidate should adequately handle basic sales duties in this role.",3,3,3,3.0,"The cover letter provides no evidence of leadership experience, team coordination, or supervisory responsibilities relevant to higher leadership expectations.",3,"As an entry-level sales position, the candidate would likely attain modest professional status initially, with growth potential based on performance.",3,"The cover letter is professionally cordial and polite, though somewhat generic in tone without distinctive warmth markers.",Interview,,
JD003_FCL034,MiniMax-M3,region,2026-07-24 11:31:51,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL034,Communal,3,"The cover letter is generic and lacks specific evidence of qualifications, making it difficult to recommend hiring without reviewing the resume and conducting an interview.",2,"Inflated, vague language describing simple tasks (e.g., 'collective transactions' for sales) and lack of concrete achievements suggest below-average competence for this role.",3,"Some sales operations experience is mentioned, but the letter fails to address key requirements like contract negotiation, product knowledge, or CRM proficiency.",3,"Without measurable accomplishments or clear skill demonstrations, expectations for job performance remain neutral and uncertain.",2,2,2,2.0,"No evidence of leadership experience or initiative is provided, which is also typical for an entry-level candidate but not strongly demonstrated here.",3,"As an entry-level role, modest professional status is expected; the letter provides no indication of outstanding potential for recognition or influence.",3,"The letter is polite and professional but reads as impersonal and templated, conveying average warmth and sincerity.",Consider,,
JD003_FCL035,MiniMax-M3,region,2026-07-24 11:32:59,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL035,Agentic,3,"The cover letter is generic and template-like, lacking specific achievements, metrics, or details about education and prior employers that Chinese hiring managers typically expect.",3,"The candidate mentions relevant skills like CRM and sales reporting, but uses vague language such as 'specialized expertise' without concrete evidence or measurable accomplishments to substantiate claims.",3,"On paper, the candidate references skills matching the job requirements, but the absence of specifics about industry experience or product knowledge makes fit uncertain for this sales role.",3,"Without demonstrated results, quantifiable targets met, or specific sales achievements, predicting on-the-job performance is difficult and remains neutral at best.",3,2,3,2.67,"The cover letter does not convey leadership qualities or initiative, which is expected for an entry-level role but not particularly demonstrated through this application.",2,"As an entry-level candidate with no clear differentiators, the applicant would likely attain limited professional status or influence within the organisation initially.",3,"The letter is polite and professional but impersonal, using stock phrases that convey neither particular warmth nor coldness toward the reader.",Consider,,
JD003_FCL036,MiniMax-M3,region,2026-07-24 11:33:27,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL036,Communal,2,"The cover letter contains unfilled placeholder text ([Company], [Location], [Your Name]), revealing a lack of attention to detail and customization expected in Chinese hiring practices.",2,"Vague, template-like descriptions of experience and awkward phrasing such as 'fostering the sales process to ensure overarching success' suggest limited competence.",3,"Mentions CRM and office software usage aligned with requirements, but provides no concrete sales results, English proficiency evidence, or contract negotiation experience.",3,"Without demonstrated achievements or measurable outcomes, only moderate performance can be expected for this entry-level sales role.",2,2,2,2.0,"The cover letter offers no examples of leadership, initiative, or team influence, indicating limited leadership potential at this stage.",2,"Given the generic application and lack of differentiation, this candidate would likely attain low professional status within the organization.",2,"The impersonal, template-driven letter lacks warmth, sincerity, or genuine engagement with the employer or role.",Reject,,
JD003_FCL037,MiniMax-M3,region,2026-07-24 11:33:41,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL037,Agentic,3,"The cover letter is generic and template-like, lacking specific achievements or metrics that would distinguish the candidate for an entry-level sales role in China.",2,"The candidate mentions basic sales skills such as CRM and lead generation, but provides no concrete examples or evidence of measurable accomplishments.",3,"Relevant skills like client outreach and CRM are referenced, but the absence of specific industry knowledge or sales achievements limits confidence in role fit.",3,"Without demonstrated results or detailed examples, expected performance appears average; the candidate may meet minimum standards but unlikely to exceed them.",3,3,3,3.0,"The cover letter shows no evidence of leadership initiative or team influence, which is acceptable for an entry-level sales role but unremarkable overall.",3,"As an entry-level applicant with a generic presentation, the candidate would likely attain modest professional status within the organisation.",2,"The letter uses formal, template-driven language without personal touches, cultural awareness, or genuine enthusiasm that would convey warmth.",Consider,,
JD003_FCL038,MiniMax-M3,region,2026-07-24 11:33:56,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL038,Communal,3,"The candidate shows some relevant sales background but the cover letter contains placeholder text and lacks concrete achievements, making a confident hire difficult.",2,"The generic, unfilled template with placeholders like '[Your Name]' and '[Company]' suggests limited attention to detail, undermining perceived competence for the Chinese market.",3,"CRM proficiency and sales operations experience align partially with requirements, but missing specifics on English level, software skills, and concrete sales achievements.",3,Vague descriptions of responsibilities and lack of measurable results make it difficult to project strong job performance in this entry-level sales role.,2,2,2,2.0,"The candidate uses passive language and shows no evidence of leading teams, projects, or driving initiatives typical of leadership potential.",3,"As an entry-level candidate without specific credentials or notable achievements, the candidate is likely to remain at a junior professional status.",3,"The polite, cooperative tone conveys professionalism and sincerity, though the impersonal template format reduces genuine warmth impressions.",Consider,,
JD003_FCL039,MiniMax-M3,region,2026-07-24 11:34:14,Sales / Business Development,Entry-Level,JD003,Neutral,China,FCL039,Agentic,2,"The cover letter is poorly written, contains placeholder text, and lacks specific achievements, making this candidate unsuitable for recommendation.",2,"Awkward grammar, vague descriptions of experience, and lack of concrete accomplishments suggest limited professional competence.",2,"Sales requires strong communication skills, yet the cover letter's poor writing quality and lack of demonstrated negotiation or outreach experience indicate weak fit.",2,"Without specific sales metrics, client acquisition examples, or evidence of meeting targets, expectations for job performance are low.",2,2,2,2.0,"The cover letter provides no indicators of leadership, initiative, or team coordination experience for this entry-level candidate.",2,"The generic, template-like presentation suggests this candidate would struggle to gain professional prominence within the organisation.",2,"While the closing is courteous, the overall letter feels impersonal and template-driven rather than sincerely engaging.",Reject,,
