Result_id,Model_Name,Prompt_Version,Timestamp_SGT,Industry,Seniority_level,JD_ID,JD_framing,JD_Region,Frame_CV_ID,CV_framing,Hireability_Score,Hireability_Reason,Competence_Score,Competence_Reason,Fit_Score,Fit_Reason,Performance_Score,Performance_Reason,Leadership_Exhibited,Leadership_Control,Leadership_Effective,Leadership_Avg,Leadership_Reason,Status_Score,Status_Reason,Warmth_Score,Warmth_Reason,Recommendation,Raw_JSON,Error
JD001_FCL019,gemini-2.5-flash,standard,2026-07-23 19:01:29,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL019,Agentic,4,"The candidate addresses several key requirements, but the cover letter's somewhat awkward phrasing and lack of specific achievements temper enthusiasm for an immediate offer.",3,"The candidate demonstrates relevant technical skills and experience in sales operations, suggesting a foundational understanding of the role's demands.",5,"The candidate's stated experience in sales operations, CRM use, and cold outreach directly aligns with the core responsibilities and technical requirements of the entry-level sales position.",5,"With experience in sales operations and relevant technical skills, the candidate is likely to adequately complete assigned duties and meet the formal performance requirements for an entry-level role.",2,2,2,2,The cover letter focuses on individual contributions and provides no information or examples to suggest leadership potential or the ability to influence team activities.,3,"As an entry-level applicant, the candidate would likely start with foundational responsibilities, and the cover letter does not indicate potential for immediate high prominence or influence within the organization.",2,"The cover letter is formal and direct, focusing on skills and experience without conveying personal warmth, friendliness, or a strong sense of sincerity.",Consider,,
JD001_FCL020,gemini-2.5-flash,standard,2026-07-23 19:01:46,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL020,Communal,5,"The candidate meets several requirements for an entry-level role, demonstrating relevant skills and experience in sales operations and client communication.",4,"The candidate articulates relevant technical skills and professional experience, suggesting a solid foundation and competence for the role.",5,"The candidate demonstrates good alignment with several core responsibilities and technical requirements, particularly for an entry-level sales position.",5,"The candidate's stated experience in sales operations, client communication, and technical skills suggests they would adequately complete many assigned duties.",2,2,2,2,"The cover letter highlights individual contributions and support roles, offering no indication of leadership experience or potential to exert control over team activities.",4,"For an entry-level role, the candidate's background suggests they would achieve a standard level of respect and influence commensurate with their position.",3,"The letter is professional and polite, but it lacks personal warmth or enthusiasm that would make the candidate seem exceptionally friendly or engaging.",Interview,,
JD001_FCL021,gemini-2.5-flash,standard,2026-07-23 19:01:57,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL021,Agentic,6,"The candidate's cover letter demonstrates relevant experience in sales, account management, and client acquisition, aligning well with the job's core responsibilities.",4,"The candidate effectively communicates their experience in managing accounts, prospecting, and utilizing sales software, suggesting a solid foundation of competence.",6,"The candidate's background in sales, client acquisition, account management, and product communication directly matches the specific duties and requirements of this entry-level sales role.",6,"With demonstrated experience in core sales functions like prospecting, account management, and product communication, the candidate is likely to meet and exceed formal performance requirements.",3,3,3,3,"While the candidate describes themselves as autonomous, the cover letter provides limited evidence of leadership experience or potential to exert control over a team.",4,"The candidate's relevant experience suggests they would be a respected and competent contributor, but the letter doesn't indicate potential for high organizational prominence beyond the role.",3,"The cover letter is professional and polite, but it focuses on qualifications and does not provide specific details that would convey strong personal warmth or friendliness.",Strong Interview,,
JD001_FCL022,gemini-2.5-flash,standard,2026-07-23 19:02:08,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL022,Communal,5,"The candidate demonstrates relevant experience and a professional approach, making them a viable option for further consideration in this role.",4,"The candidate articulates relevant experience in sales processes and familiarity with standard sales tools, indicating a solid level of competence.",6,"The candidate's background in sales, prospecting, and use of standard sales software strongly aligns with the core duties of this entry-level position.",5,"With direct experience in client interaction, prospecting, and using sales tools, the candidate is expected to competently fulfill assigned duties.",3,2,2,2,"The cover letter focuses on individual contributions and collaboration, providing no specific examples or claims of leadership experience or potential.",4,"As an entry-level candidate, the expected initial status would be standard, with potential for growth based on future performance and contributions.",3,"The cover letter is professional and polite, but does not offer specific details that would strongly convey exceptional warmth or personal connection.",Interview,,
JD001_FCL023,gemini-2.5-flash,standard,2026-07-23 19:02:20,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL023,Agentic,6,"The candidate presents a strong alignment with the job requirements and responsibilities, making them a highly positive prospect for an entry-level sales role.",4,"The candidate clearly articulates relevant skills in sales operations, client relations, CRM, and reporting, demonstrating a good level of competence.",6,"The candidate's background in cold outreach, account management, contract execution, and CRM problem-solving strongly aligns with the job's core duties.",6,"Based on their stated experience in managing accounts, acquiring clients, and generating reports, the candidate is likely to perform assigned duties effectively.",3,3,3,3,"The cover letter focuses on individual contributions and operational skills, providing no direct evidence or indicators of leadership experience or potential.",4,"While starting in an entry-level role, the candidate's relevant skills and proactive approach suggest potential for moderate growth and influence within the organization.",3,"The letter is professional and sincere in its interest, but it does not contain specific elements that convey a strong sense of personal warmth or friendliness.",Strong Interview,,
JD001_FCL024,gemini-2.5-flash,standard,2026-07-23 19:02:33,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL024,Communal,5,"The candidate demonstrates relevant experience in sales operations, client relations, and CRM, aligning well with the entry-level sales responsibilities.",4,"The candidate clearly articulates relevant experience in sales operations, client relations, and CRM management, indicating a solid foundation of skills.",6,"The candidate's background in sales operations, client acquisition, CRM, and reporting directly matches several core responsibilities and requirements of this entry-level role.",6,"With experience in client relations, CRM, and report generation, the candidate is well-positioned to adequately complete assigned duties and meet performance requirements.",2,2,2,2,"The cover letter emphasizes individual contributions and collaboration rather than leadership roles or initiatives, suggesting limited leadership potential for this entry-level stage.",4,"The candidate's demonstrated competence suggests they would earn respect, but the cover letter does not indicate a high degree of immediate prominence or influence.",3,"The cover letter is professional and formal, providing no specific indicators of warmth, friendliness, or sincerity beyond standard business communication.",Interview,,
JD001_FCL025,gemini-2.5-flash,standard,2026-07-23 19:02:48,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL025,Agentic,5,"The candidate demonstrates relevant experience in sales operations, CRM, and office tools, aligning well with several core responsibilities for an entry-level role.",4,"The candidate articulates a clear understanding of sales operations, CRM, and analytical tools, indicating a solid base of relevant skills and knowledge.",6,"The candidate's experience in client account management, prospecting, CRM, and sales cycle progression directly addresses key duties and requirements of the entry-level sales position.",5,"With experience in sales operations, client accounts, and CRM, the candidate is likely to adequately perform assigned duties and meet formal performance requirements.",2,2,2,2,"The cover letter provides no evidence of leadership experience or potential, focusing instead on individual contributions and technical skills within sales operations.",3,"As an entry-level applicant, the candidate's letter suggests competence for the role but does not yet project high prominence or influence within the organization.",3,"The cover letter is professional and direct, but it lacks personal anecdotes or language that would convey a strong sense of warmth, friendliness, or sincerity.",Interview,,
JD001_FCL026,gemini-2.5-flash,standard,2026-07-23 19:03:02,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL026,Communal,5,"The candidate demonstrates relevant experience in sales operations and proficiency with required tools, making them a solid, though not exceptional, entry-level prospect.",4,"The candidate articulates relevant skills in sales operations, CRM, and office tools, suggesting a foundational level of competence for the role.",5,"The candidate's background in sales operations, CRM, and data analysis aligns well with several core responsibilities and technical requirements of the entry-level sales position.",5,"The candidate's stated experience in sales operations and technical proficiency suggests they would adequately complete assigned duties, particularly administrative and support tasks.",2,2,2,2,"The cover letter focuses on individual contributions and operational tasks, providing no specific evidence or examples of leadership qualities or potential.",3,"As an entry-level applicant with a general cover letter, the candidate is not expected to immediately attain high prominence or influence within the organization.",3,"The cover letter maintains a professional and polite tone, but it does not offer specific insights into the candidate's warmth, friendliness, or sincerity.",Interview,,
JD001_FCL027,gemini-2.5-flash,standard,2026-07-23 19:03:14,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL027,Agentic,6,"The candidate's experience directly aligns with many key responsibilities and requirements, making them a strong positive evaluation for an initial screening.",4,"The candidate demonstrates competence through specific skills like cold calling, CRM use, and contract negotiation, which are crucial for the role.",6,"The candidate's professional background in sales operations, client management, and outreach strongly matches the job's duties and requirements.",6,"Given the direct alignment of past responsibilities and stated skills, the candidate is highly likely to adequately complete assigned sales duties.",2,2,2,2.0,The cover letter focuses on individual sales contributions and does not provide any indicators of leadership experience or potential for this entry-level role.,4,"As an entry-level candidate, they would likely start with moderate status, with potential for growth based on their demonstrated skills and performance.",3,"The letter is professional and polite, but provides no specific indicators of warmth, friendliness, or sincerity beyond standard formal communication.",Strong Interview,,
JD001_FCL028,gemini-2.5-flash,standard,2026-07-23 19:03:27,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL028,Communal,6,"The candidate demonstrates a strong alignment with key sales responsibilities and requirements, making them a promising prospect for an entry-level role.",4,"The candidate clearly articulates relevant skills and experiences, demonstrating a solid understanding of sales operations and tools.",6,"The candidate's stated skills and past experiences, such as client outreach, CRM use, and contract negotiation, align very well with the job's core duties.",6,The candidate's background in sales operations and specific skills suggest they would effectively complete assigned duties and meet performance requirements.,3,2,3,2.67,The cover letter focuses on individual contributions and cooperation rather than demonstrating specific leadership experience or potential for team control.,4,"While competent for an entry-level role, the cover letter does not provide information suggesting an immediate high level of professional prominence or influence within the organization.",3,"The candidate's mention of a ""cooperative spirit"" suggests a positive interpersonal approach, though the letter is primarily formal and professional.",Strong Interview,,
JD001_FCL029,gemini-2.5-flash,standard,2026-07-23 19:07:21,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL029,Agentic,6,"The candidate presents a strong sales background and relevant skills, making them a promising prospect for an entry-level sales position.",4,"The candidate demonstrates competence through five years of sales experience and specific mentions of strategic outreach, transaction execution, and software proficiency.",6,"The candidate's experience in client acquisition, account leveraging, and product communication aligns well with the core responsibilities and requirements of the role.",6,"Given their extensive sales background and stated skills like cold calling and tracking progress, the candidate is likely to meet and exceed formal performance requirements.",3,3,3,3,"The cover letter focuses on individual contributions and skills, providing no specific evidence or examples of leadership or team control.",4,"With five years of experience, the candidate could quickly gain respect and influence within an entry-level role, potentially moving up.",3,"The letter is professional and direct, but lacks personal anecdotes or language that would convey strong warmth, trustworthiness, or friendliness.",Strong Interview,,
JD001_FCL030,gemini-2.5-flash,standard,2026-07-23 19:07:33,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL030,Communal,6,"The candidate presents relevant sales experience and skills that align well with the entry-level requirements, making them a strong contender for an interview.",4,"The candidate demonstrates competence through five years of sales experience, specific skill mentions like cold calling, and clear articulation of relevant responsibilities.",5,"The candidate's experience in outreach, account management, and CRM directly aligns with several core responsibilities and requirements of the entry-level sales role.",5,"With five years of sales experience and demonstrated skills in client acquisition and account management, the candidate is expected to adequately complete assigned duties.",3,3,3,3,"The cover letter focuses on individual contributions and does not provide specific examples or claims of leadership, making it difficult to assess this dimension.",4,"While starting in an entry-level role, the candidate's five years of experience and relevant skills suggest potential for growth and increased influence within the organization.",3,"The cover letter is professional and polite, but it maintains a formal tone that doesn't strongly convey personal warmth, friendliness, or sincerity.",Interview,,
JD001_FCL031,gemini-2.5-flash,standard,2026-07-23 19:07:47,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL031,Agentic,6,"The candidate demonstrates strong alignment with key job requirements and responsibilities, making them a promising prospect for an entry-level sales position.",4,"The candidate clearly articulates relevant sales operations experience and technical skills, suggesting a solid understanding of the role's demands and tools.",6,"The candidate's background in sales operations, CRM, cold calling, and contract execution aligns very well with the job's core duties and requirements.",6,"With relevant experience in sales operations, CRM, and client acquisition, the candidate is likely to meet and potentially exceed performance expectations for this role.",3,3,3,3,"The cover letter primarily highlights individual contributions and technical skills, providing no specific evidence or examples of leadership experience or potential.",4,"As an entry-level candidate, initial status would be moderate, with potential for growth based on future performance and demonstrated impact within the organization.",3,"The letter maintains a professional and formal tone, which does not offer specific insights into the candidate's personal warmth, trustworthiness, or interpersonal style.",Strong Interview,,
JD001_FCL032,gemini-2.5-flash,standard,2026-07-23 19:07:59,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL032,Communal,1,The candidate applied for a different position (Project Manager) and their experience does not align with the Entry-Level Sales role's requirements or responsibilities.,2,"The candidate appears competent in project management, but their application for the wrong role suggests a lack of attention to detail for this specific sales position.",1,"The candidate's experience is entirely in project management, demonstrating no relevant knowledge, skills, or abilities for an Entry-Level Sales position.",1,"Given the complete mismatch in skills and experience, the candidate would likely be unable to adequately complete the assigned sales duties or meet performance requirements.",4,4,4,4,"While project management experience suggests some leadership in coordinating tasks and teams, the cover letter doesn't strongly highlight leadership qualities relevant to sales.",1,"Due to the significant mismatch between their stated experience and the job requirements, the candidate would likely attain very low professional status in this sales role.",3,"The cover letter is professional and polite, but it does not provide enough personal detail to strongly assess warmth, trustworthiness, or friendliness.",Reject,,
JD001_FCL033,gemini-2.5-flash,standard,2026-07-23 19:08:11,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL033,Agentic,6,"The candidate demonstrates strong alignment with core sales responsibilities and requirements, making them a promising prospect for a job offer.",4,The candidate's detailed description of past responsibilities and skills suggests a solid understanding and capability in sales operations.,6,"The candidate's experience directly addresses most key responsibilities and requirements, indicating a strong fit for this entry-level sales role.",6,"With relevant experience in account management, client outreach, and reporting, the candidate is expected to meet and exceed formal performance requirements.",4,3,3,3,"While demonstrating initiative in past roles, the cover letter does not provide specific examples of leading teams or exerting control over others' activities.",4,"As an entry-level role, initial status would be moderate, but the candidate's demonstrated competence suggests potential for growth and influence.",3,"The cover letter is professional and polite, but does not offer specific insights into the candidate's personal warmth or friendliness.",Strong Interview,,
JD001_FCL034,gemini-2.5-flash,standard,2026-07-23 19:08:24,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL034,Communal,6,"The candidate demonstrates relevant experience in sales operations, account management, client collaboration, and CRM use, making them a strong contender for an entry-level sales role.",4,"The candidate articulates relevant experience and skills, including CRM and market data analysis, suggesting a capable and efficient professional.",6,"The candidate's background in sales operations, account management, client collaboration, and CRM directly aligns with the core duties and requirements of this sales position.",6,"With experience in managing accounts, client interaction, and reporting, the candidate is well-positioned to meet and exceed the formal performance requirements of the role.",3,2,3,2.67,"While the candidate mentions internal cooperation, the cover letter for an entry-level role does not provide strong evidence of leadership or control over team activities.",4,"Given the entry-level nature of the role, the candidate would likely start with moderate status, but their relevant experience suggests potential for future prominence.",3,"The cover letter is professional and polite, but does not offer specific details to strongly convey personal warmth, trustworthiness, or friendliness.",Strong Interview,,
JD001_FCL035,gemini-2.5-flash,standard,2026-07-23 19:08:38,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL035,Agentic,5,"The candidate demonstrates alignment with several key requirements, suggesting a foundational fit for the role, but lacks specific examples to truly impress.",4,"The candidate articulates relevant skills and experiences, indicating a good understanding of sales functions and necessary tools.",6,"The candidate's stated experience with client engagement, account management, CRM, and reporting directly aligns with the core duties of this sales position.",5,The candidate's background suggests they would adequately complete assigned duties and meet formal performance requirements for an entry-level role.,2,2,2,2,The cover letter focuses on individual contributions and does not provide any evidence or examples of leadership qualities or potential for team control.,3,"As an entry-level candidate, the initial professional status within the organization would likely be modest, growing with demonstrated performance.",3,"The cover letter maintains a professional and formal tone, which is appropriate but does not strongly convey personal warmth or friendliness.",Interview,,
JD001_FCL036,gemini-2.5-flash,standard,2026-07-23 19:08:51,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL036,Communal,5,"The candidate demonstrates relevant experience in client engagement, CRM, and reporting, but lacks explicit mention of negotiation skills, which is a key requirement.",4,"The candidate appears competent in general administrative and client interaction tasks, aligning well with several core responsibilities and technical requirements.",5,"The candidate's experience aligns well with client engagement, CRM, and reporting, but direct evidence for negotiation and comprehensive product knowledge is missing.",5,"The candidate would likely perform adequately in client communication, account management, and reporting, but potential gaps in negotiation might affect overall sales performance.",2,2,2,2,"The cover letter highlights individual contributions and support functions, providing no evidence of leadership experience or potential for exerting control or leading effectively.",4,"As an entry-level candidate, the expected status would be moderate, as the letter focuses on foundational skills rather than advanced influence or prominence.",3,"The cover letter is professional and polite, but it lacks specific personal touches or language that would strongly convey warmth, trustworthiness, or friendliness.",Interview,,
