Result_id,Model_Name,Prompt_Version,Timestamp_SGT,Industry,Seniority_level,JD_ID,JD_framing,JD_Region,Frame_CV_ID,CV_framing,Hireability_Score,Hireability_Reason,Competence_Score,Competence_Reason,Fit_Score,Fit_Reason,Performance_Score,Performance_Reason,Leadership_Exhibited,Leadership_Control,Leadership_Effective,Leadership_Avg,Leadership_Reason,Status_Score,Status_Reason,Warmth_Score,Warmth_Reason,Recommendation,Raw_JSON,Error
JD001_FCL020,qwen3.7-plus,region,2026-07-25 03:59:56,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL020,Communal,3,"The candidate demonstrates some relevant sales operations experience but lacks specificity, quantifiable achievements, and clear evidence of meeting key job requirements.",3,"The cover letter is generic and vague, showing limited demonstration of analytical thinking, strategic ability, or specialized expertise for this sales role.",3,"While the candidate mentions CRM and outreach experience, the letter fails to address contract negotiation, product knowledge, or English proficiency requirements.",3,The candidate's vague descriptions of past duties make it difficult to confidently predict they would meet the formal performance requirements of this role.,2,2,2,2,"No leadership experience or initiative is mentioned in the cover letter, suggesting minimal evidence of leadership capability at this stage.",3,This is an entry-level position and the candidate's generic background does not suggest they would quickly attain high prominence or influence.,3,"The letter is polite and professional but reads as formulaic and impersonal, conveying limited warmth or genuine enthusiasm for the role.",Consider,,
JD001_FCL019,qwen3.7-plus,region,2026-07-25 04:00:01,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL019,Agentic,4,"The candidate demonstrates relevant sales operations experience and CRM proficiency, but the cover letter is generic and lacks specific achievements or quantifiable results.",3,"The candidate mentions relevant skills like CRM usage and cold outreach, but the letter contains grammatical errors and vague language that undermine perceived competence.",4,"The candidate's background in client account management and CRM aligns with job duties, though no evidence of contract negotiation or product knowledge is provided.",4,"The candidate shows foundational sales skills that could support adequate performance, but lacks demonstrated depth in key areas like outreach strategy and reporting.",3,3,3,3.0,"The cover letter focuses on individual contributor tasks with no mention of team leadership, mentoring, or managing others in any capacity.",3,"This is an entry-level sales role and the candidate presents as a mid-level individual contributor, suggesting moderate organizational status potential.",3,"The letter is professional and polite but reads as formulaic and impersonal, conveying limited warmth or genuine enthusiasm for the role.",Consider,,
JD001_FCL023,qwen3.7-plus,region,2026-07-25 04:00:06,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL023,Agentic,3,"The candidate demonstrates some relevant sales experience but the cover letter is generic, lacks specific achievements, and contains awkward phrasing that raises concerns about communication proficiency.",2,"The letter uses vague language and grammatically awkward constructions, suggesting limited competence in professional written communication, which is critical for a sales role.",3,"The candidate mentions cold outreach, client relations, and report generation, which align with job duties, but lacks evidence of contract negotiation or CRM platform proficiency.",3,"While the candidate has some relevant background, the absence of concrete accomplishments and unclear communication skills suggest only marginal ability to meet performance requirements.",2,2,2,2.0,"The cover letter focuses entirely on individual tasks with no mention of team leadership, mentoring, or managing others, indicating minimal demonstrated leadership potential.",2,This is an entry-level position and the candidate presents no distinguishing achievements or strategic contributions that would suggest elevated professional status within the organization.,2,"The letter is formal and transactional in tone, lacking personal warmth, enthusiasm, or genuine engagement that would make the candidate seem friendly or sincere.",Consider,,
JD001_FCL021,qwen3.7-plus,region,2026-07-25 04:00:07,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL021,Agentic,4,The candidate demonstrates relevant sales experience but the cover letter is generic and lacks specific achievements or quantifiable results to stand out.,3,"The candidate conveys basic sales competencies but provides no concrete examples, metrics, or evidence of exceptional skill or efficiency.",4,"The candidate's background in sales, prospecting, and CRM usage aligns with core job duties, though depth of expertise remains unclear.",4,The candidate appears capable of meeting basic performance requirements but offers no evidence of exceeding expectations or driving exceptional results.,3,3,3,3.0,The cover letter mentions autonomy and pioneering solutions but provides no direct evidence of leading teams or influencing organizational direction.,3,This is an entry-level sales role and the candidate's application does not suggest they would quickly attain high prominence or influence.,3,"The tone is professional and polite but reads as formulaic and impersonal, conveying limited warmth or genuine interpersonal connection.",Consider,,
JD001_FCL024,qwen3.7-plus,region,2026-07-25 04:00:09,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL024,Communal,4,"The candidate demonstrates relevant sales operations experience but lacks specific evidence of contract negotiation, CRM proficiency, or proactive business development achievements.",3,"The cover letter is professionally written yet generic, offering no quantifiable achievements or concrete examples that would signal strong competence or efficiency.",4,"The candidate mentions cold outreach, data entry, and CRM database management, which align with some duties, but does not address negotiation or product knowledge requirements.",4,The candidate appears capable of handling routine reporting and client interaction tasks but may struggle with proactive new business acquisition and contract negotiation.,3,2,3,2.67,"The cover letter focuses on collaborative and procedural tasks with no mention of leading teams, driving initiatives, or exercising influence over others.",3,"This is an entry-level sales role and the candidate presents as a support-oriented contributor, suggesting moderate rather than high organizational status.",3,"The tone is polite and professional but reads as formulaic and impersonal, conveying limited warmth, friendliness, or genuine sincerity.",Consider,,
JD001_FCL022,qwen3.7-plus,region,2026-07-25 04:00:16,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL022,Communal,3,The candidate demonstrates relevant sales experience but the cover letter is generic and lacks specific achievements or quantifiable results to stand out.,3,The candidate shows basic familiarity with sales processes and CRM tools but provides no concrete evidence of advanced skills or notable accomplishments.,4,"The candidate's background in prospecting, client interaction, and software use aligns with core job duties, though depth of expertise remains unclear.",3,The candidate appears capable of handling basic sales responsibilities but there is insufficient evidence to confidently predict strong or exceptional performance.,2,2,2,2,"The cover letter focuses on individual contributor tasks with no mention of team leadership, mentoring, or managing others in any capacity.",3,"This is an entry-level sales role and the candidate presents as a junior professional, suggesting moderate initial organizational status and influence.",3,"The tone is polite and professional but reads as formulaic and impersonal, conveying limited warmth or genuine interpersonal connection.",Consider,,
JD001_FCL025,qwen3.7-plus,region,2026-07-25 04:00:42,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL025,Agentic,4,"The candidate demonstrates relevant sales operations experience and CRM proficiency, but the cover letter is generic and lacks specific achievements or quantifiable results.",3,"The candidate mentions relevant skills like CRM and forecasting, but the letter contains grammatical errors and vague language that slightly undermines perceived competence.",4,"The candidate's background in sales operations, CRM software, and prospecting aligns with key job requirements, though no direct evidence of contract negotiation is provided.",4,"The candidate appears capable of handling core duties like client account management and reporting, but lacks demonstrated evidence of new business acquisition success.",3,3,3,3,"The cover letter focuses on individual contributor tasks with no mention of team leadership, mentoring, or managing others in any capacity.",3,"This is an entry-level sales role, and the candidate's experience suggests a mid-level professional, so expected organizational status would be moderate.",3,"The tone is professional but formulaic and impersonal, lacking the warmth and enthusiasm typically expected from a sales-oriented candidate.",Consider,,
JD001_FCL028,qwen3.7-plus,region,2026-07-25 04:00:50,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL028,Communal,4,The candidate demonstrates relevant sales experience but the cover letter is generic and lacks specific achievements or quantifiable results to stand out.,3,The candidate shows baseline competence in sales operations and CRM usage but provides no concrete examples demonstrating advanced skill or efficiency.,5,"The candidate's background in outreach, CRM, contract negotiation, and client communication aligns well with the core responsibilities of this entry-level sales role.",4,"The candidate appears capable of meeting basic performance requirements given their prior experience, though no evidence suggests exceptional or above-average results.",3,3,3,3.0,"The cover letter reveals no leadership experience or initiative beyond individual contributor tasks, suggesting limited demonstrated leadership potential at this stage.",3,"As an entry-level sales candidate with no standout achievements or unique qualifications, the expected organizational status and influence would be relatively low.",3,"The tone is professional and mentions a cooperative spirit, but the letter reads as formulaic and lacks genuine warmth or personal connection.",Consider,,
JD001_FCL030,qwen3.7-plus,region,2026-07-25 04:01:03,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL030,Communal,4,The candidate has relevant sales experience but the cover letter is generic and lacks specific achievements or quantifiable results to stand out.,3,The candidate demonstrates basic sales skills and software proficiency but provides no evidence of advanced competence or notable accomplishments.,4,"The candidate's background in outreach, account management, and CRM aligns with job duties, though contract negotiation experience is not mentioned.",4,"The candidate appears capable of handling core responsibilities like client outreach and account maintenance, but depth of expertise remains unclear.",3,3,3,3.0,The cover letter shows no evidence of leadership experience or initiative beyond individual contributor responsibilities in prior sales roles.,3,"This is an entry-level position and the candidate presents as a mid-level sales professional, suggesting moderate but not high organizational status.",3,"The cover letter is professional and polite but reads as formulaic, conveying limited personal warmth or genuine enthusiasm for the role.",Consider,,
JD001_FCL027,qwen3.7-plus,region,2026-07-25 04:01:04,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL027,Agentic,5,The candidate demonstrates relevant sales experience and skills that align well with the entry-level position requirements.,4,"The candidate shows solid competence in core sales functions including cold calling, CRM usage, and contract negotiation.",5,"Their background in client account management, outreach, and CRM proficiency closely matches the job's key responsibilities and requirements.",5,The candidate's prior experience in sales operations suggests they would adequately fulfill the duties and meet performance expectations.,3,3,3,3,The cover letter highlights individual contributor skills but provides limited evidence of leadership or team management capabilities.,3,"As an entry-level sales role, the candidate would likely attain moderate professional status within the organization initially.",3,The cover letter is professional and polite but reads as formal and transactional rather than particularly warm or personable.,Interview,,
JD001_FCL029,qwen3.7-plus,region,2026-07-25 04:01:04,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL029,Agentic,3,"The candidate has relevant sales experience but the cover letter is generic, lacks specific achievements, and contains grammatical errors that raise concerns about English proficiency.",2,"Multiple grammatical errors and awkward phrasing throughout the letter suggest carelessness, and no concrete metrics or accomplishments are provided to demonstrate competence.",4,"Five years of sales experience aligns with the entry-level role, and skills like cold calling and CRM usage are mentioned, though no specific CRM platforms are named.",3,The candidate has foundational sales experience but the lack of specific achievements and poor communication quality in the letter suggest mediocre expected performance.,2,2,2,2,"The cover letter focuses entirely on individual tasks with no mention of team leadership, mentoring, or managing others, indicating minimal demonstrated leadership potential.",2,This is an entry-level sales position and the candidate presents no distinguishing achievements or qualifications that would suggest rapid advancement to a high-status role.,2,"The letter is formal and transactional in tone, lacking any personal warmth, enthusiasm, or genuine connection that would make the candidate seem friendly or sincere.",Consider,,
JD001_FCL031,qwen3.7-plus,region,2026-07-25 04:01:05,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL031,Agentic,4,"The candidate demonstrates relevant sales experience and CRM skills, but the cover letter is generic and lacks specific achievements or quantifiable results.",3,"The candidate shows baseline competence in sales operations and CRM tools, but the letter lacks depth, specificity, and evidence of strong analytical or strategic ability.",4,"The candidate's background in cold calling, lead qualification, and CRM aligns with core job duties, though contract negotiation and reporting skills are not clearly demonstrated.",4,"The candidate appears capable of handling basic outreach and account maintenance tasks, but there is insufficient evidence to confidently predict strong overall performance.",3,3,3,3,"The cover letter focuses on individual contributor tasks with no mention of team leadership, mentoring, or managing others, suggesting limited demonstrated leadership potential.",3,"This is an entry-level sales role and the candidate presents as a junior professional, so moderate to low organisational status would be expected initially.",3,"The tone is professional but formulaic and impersonal, offering little sense of warmth, friendliness, or genuine interpersonal connection in the writing.",Consider,,
JD001_FCL026,qwen3.7-plus,region,2026-07-25 04:01:18,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL026,Communal,4,"The candidate demonstrates relevant sales operations experience and CRM proficiency, but the cover letter is generic and lacks specific achievements or quantifiable results.",3,"The candidate shows basic competence in sales support tasks and CRM usage, but the letter lacks depth, specificity, and evidence of advanced skills.",4,"The candidate's background in sales operations and CRM aligns with some requirements, but there is no mention of contract negotiation or new client acquisition experience.",4,"The candidate appears capable of handling routine sales support duties, but the absence of concrete examples makes it difficult to predict strong performance.",3,2,3,2.67,"The cover letter focuses on individual task execution with no evidence of team leadership, strategic direction, or influence over others.",3,"This is an entry-level role and the candidate presents as a support-oriented individual contributor, suggesting moderate organizational status.",3,"The tone is professional and polite but reads as formulaic and impersonal, conveying limited warmth or genuine enthusiasm.",Consider,,
JD001_FCL032,qwen3.7-plus,region,2026-07-25 04:01:36,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL032,Communal,1,"The candidate applied for a Project Manager role, not the Entry-Level Sales position, showing a fundamental mismatch with the job opening.",3,"The cover letter demonstrates some project management experience and organizational skills, though it is generic and lacks concrete achievements or measurable outcomes.",1,"The candidate's background is entirely in project management with no demonstrated sales experience, client acquisition skills, or CRM proficiency required for this role.",1,"With no sales experience, negotiation skills, or relevant competencies mentioned, the candidate would struggle to meet the core duties of this entry-level sales position.",3,3,3,3,"The candidate mentions coordinating project activities and building workflows, suggesting some leadership exposure, but no strong evidence of effective leadership is provided.",2,"Given the poor fit with the sales role and lack of relevant experience, the candidate would likely attain minimal professional status within this position.",3,"The cover letter is professional and polite but reads as formulaic and impersonal, offering little insight into the candidate's warmth or interpersonal qualities.",Reject,,
JD001_FCL033,qwen3.7-plus,region,2026-07-25 04:01:40,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL033,Agentic,4,The candidate demonstrates relevant sales operations experience but lacks explicit mention of key requirements like contract negotiation and product knowledge proficiency.,3,"The cover letter conveys adequate familiarity with CRM tools and reporting, though the writing is somewhat generic and lacks concrete achievements or metrics.",4,"The candidate's background in account management and outreach aligns with several responsibilities, but critical skills like negotiation and software proficiency are not clearly demonstrated.",4,"The candidate appears capable of handling routine sales tasks and reporting, yet their ability to drive new business acquisition and negotiate contracts remains uncertain.",3,3,3,3.0,"The cover letter reflects individual contributor skills with no clear evidence of team leadership, mentoring, or strategic influence over group activities.",3,"This is an entry-level sales role, and the candidate's experience suggests a mid-level operational background rather than a high-status or senior trajectory.",3,"The tone is professional and courteous but reads as formulaic, offering limited insight into the candidate's interpersonal warmth or genuine enthusiasm.",Consider,,
JD001_FCL034,qwen3.7-plus,region,2026-07-25 04:01:54,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL034,Communal,4,The candidate shows relevant sales operations experience but the cover letter is generic and lacks specific achievements or quantifiable results to stand out.,3,The candidate demonstrates basic familiarity with CRM tools and sales processes but provides no concrete evidence of advanced skills or notable accomplishments.,4,"The candidate's background in account management and CRM usage aligns with several job requirements, though outreach and negotiation experience is not clearly demonstrated.",4,"The candidate appears capable of handling routine sales duties and reporting, but their ability to drive new business acquisition remains unproven based on this application.",3,3,3,3.0,"The cover letter mentions collaboration and management updates but reveals no clear evidence of leadership initiative, team direction, or influence over others.",3,"This is an entry-level sales role and the candidate presents as a mid-level operations professional, suggesting moderate but not high organisational status potential.",3,"The tone is professional and polite but reads as formulaic and impersonal, offering little sense of genuine warmth, enthusiasm, or interpersonal connection.",Consider,,
JD001_FCL038,qwen3.7-plus,region,2026-07-25 04:01:57,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL038,Communal,4,The candidate demonstrates relevant sales operations experience but the cover letter is generic and lacks specific achievements or quantifiable results.,3,The candidate shows baseline competence in CRM and sales processes but provides no concrete examples demonstrating advanced skills or exceptional ability.,4,"Their background in lead generation, client outreach, and account management aligns with core responsibilities, though contract negotiation experience is not explicitly mentioned.",4,"The candidate appears capable of handling routine sales duties adequately, but the lack of specific accomplishments makes it difficult to predict strong performance.",3,3,3,3,"The cover letter conveys a collaborative and administrative approach but reveals no evidence of leadership initiative, team direction, or influence over others.",3,This is an entry-level sales role and the candidate presents themselves as a solid contributor rather than someone likely to quickly gain organizational prominence.,3,"The tone is professional and polite but reads as formal and somewhat impersonal, lacking the warmth and enthusiasm typical of strong sales candidates.",Consider,,
JD001_FCL036,qwen3.7-plus,region,2026-07-25 04:02:00,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL036,Communal,4,The candidate demonstrates relevant sales support experience but lacks clear evidence of direct new business acquisition or contract negotiation skills required for this role.,3,"The cover letter is professionally written and shows foundational skills, but uses vague language that limits the ability to assess true depth of competence.",4,"The candidate has CRM and reporting experience aligned with the role, but does not clearly demonstrate proactive outreach, negotiation, or new client acquisition abilities.",4,The candidate appears capable of handling administrative and reporting duties but may struggle with the proactive selling and contract negotiation responsibilities.,3,2,3,2.67,"The cover letter focuses on individual contributor tasks with no mention of team leadership, mentoring, or managing others in any capacity.",3,"This is an entry-level sales position and the candidate presents as a junior professional, suggesting limited immediate organizational prominence or influence.",3,"The tone is professional and courteous but reads as formulaic and impersonal, offering little sense of genuine warmth or interpersonal connection.",Consider,,
JD001_FCL035,qwen3.7-plus,region,2026-07-25 04:02:02,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL035,Agentic,4,"The candidate demonstrates relevant sales experience and CRM proficiency, but the cover letter is generic and lacks specific achievements or quantifiable results.",3,"The candidate shows baseline competence in sales processes and software tools, but provides no concrete examples or metrics to demonstrate exceptional skill.",4,"The candidate's background in client engagement, CRM usage, and reporting aligns with job duties, though contract negotiation experience is not explicitly mentioned.",4,"The candidate appears capable of handling core responsibilities like outreach and account maintenance, but lacks evidence of exceeding performance expectations.",3,3,3,3,"The cover letter focuses on individual contributor tasks with no mention of team leadership, mentoring, or managing others in any capacity.",3,"This is an entry-level sales role, and the candidate presents as a standard entry-level applicant without distinguishing credentials or senior experience.",3,"The tone is professional and polite but reads as formulaic and impersonal, lacking genuine warmth or a distinctive personal voice.",Consider,,
JD001_FCL037,qwen3.7-plus,region,2026-07-25 04:02:07,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL037,Agentic,4,The candidate demonstrates relevant sales operations experience but the letter is generic and lacks specific achievements or quantifiable results to stand out.,3,The candidate shows baseline competence in CRM and sales processes but provides no concrete examples or metrics to demonstrate exceptional skill or efficiency.,4,"The candidate's background in lead generation, client outreach, and account management aligns with core responsibilities, though contract negotiation experience is not explicitly mentioned.",4,"The candidate appears capable of handling routine sales duties and CRM maintenance, but the absence of measurable achievements makes it difficult to predict strong performance.",3,3,3,3,"The letter focuses on individual contributor tasks with no mention of team leadership, mentoring, or managing others, suggesting limited leadership potential at this stage.",3,"This is an entry-level sales role and the candidate presents as a mid-level operations professional, so expected organisational prominence would be moderate at best.",2,"The letter is formal and transactional in tone, lacking personal warmth, enthusiasm, or genuine connection that would make the candidate seem particularly friendly or sincere.",Consider,,
